Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e752821f5672397dd3a5a6,5fd67cce91f9895969c0edee,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:34.837000Z,2024-03-05T17:16:46.390000Z,,2024-03-05T17:16:46.910868Z,252.0,C232A6J3,5854,33,Male,Black,United States,United States,United States,English,No,Full-Time
65e75283893185cbe85e04a0,5ff591cba89e1b000bfb9852,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:35.286000Z,2024-03-05T17:22:45.612000Z,,2024-03-05T17:22:46.690653Z,611.0,C232A6J3,7831,37,Male,White,United States,United States,United States,English,No,Full-Time
65e7528382b8ac35ef3d8e18,650b03136ab3d4c832d98b71,AWAITING REVIEW,Not Applicable,2024-03-05T17:14:11.526000Z,2024-03-05T17:20:44.365000Z,,2024-03-05T17:20:45.057010Z,393.0,C232A6J3,1071,30,Male,Other,Israel,United States,United States,Hebrew,No,Other
65e75284ec8b66e68f69e904,5b4cb885af5c4e00013aa33b,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:49.184000Z,2024-03-05T17:17:00.280000Z,,2024-03-05T17:17:00.801504Z,252.0,C232A6J3,1303,35,Male,White,United States,United States,United States,English,No,Part-Time
65e7528691a5c91b1caa7dbc,5c8676deddda2d00012ad386,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:38.032000Z,2024-03-05T17:18:20.109000Z,,2024-03-05T17:18:20.654805Z,343.0,C232A6J3,3916,30,Male,White,United Kingdom,United States,United States,English,Yes,Full-Time
65e752863174146dc28da6ad,63474e67a5fd298c6103c409,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:49.443000Z,2024-03-05T17:17:44.551000Z,,2024-03-05T17:17:44.997953Z,296.0,C232A6J3,2842,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e75287f18f4eb25c3d9135,5b997f71eee17800012d747a,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:44.034000Z,2024-03-05T17:17:57.596000Z,,2024-03-05T17:17:58.185288Z,314.0,C232A6J3,569,33,Male,White,United States,United States,United States,English,No,Full-Time
65e75287c32a3322419ead96,5c59e6519dd64d00018adaa8,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:43.454000Z,2024-03-05T17:16:00.369000Z,,2024-03-05T17:16:00.870574Z,197.0,C232A6J3,4711,24,Male,Other,United States,United States,United States,English,No,Full-Time
65e75288c55e7c26e7ea067f,60fd6618f9a377f54dcdf318,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:50.348000Z,2024-03-05T17:15:45.949000Z,,2024-03-05T17:15:46.446470Z,176.0,C232A6J3,6113,37,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
65e752892225ff7d088ea1e5,6543af41fa050ffdafe97939,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:46.577000Z,2024-03-05T17:21:32.082000Z,,2024-03-05T17:21:32.568066Z,526.0,C232A6J3,512,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e7528a36f3a1b9d1ba27d8,5df3c82961b48a2907204173,AWAITING REVIEW,Not Applicable,2024-03-05T17:15:29.458000Z,2024-03-05T17:20:35.988000Z,,2024-03-05T17:20:36.419777Z,307.0,C232A6J3,5930,40,Male,White,United States,United States,United States,English,No,Full-Time
65e7528ae00c66aba58ff8f5,650f31c40fc72d4ffb4d4c03,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:50.116000Z,2024-03-05T17:22:59.569000Z,,2024-03-05T17:23:00.111959Z,610.0,C232A6J3,717,22,Male,White,United States,United States,United States,English,Yes,Full-Time
65e7528b3333fd0f5d00e67a,60da18dba560960ea60a8fe5,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:47.213000Z,2024-03-05T17:19:59.579000Z,,2024-03-05T17:20:00.214559Z,433.0,C232A6J3,7834,33,Male,White,United States,United States,United States,English,No,Full-Time
65e7528b7ba43a2d61d2b068,633dbba020f607c3522b86ed,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:43.555000Z,2024-03-05T17:18:59.439000Z,,2024-03-05T17:19:00.087196Z,376.0,C232A6J3,3577,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7528bbf2cb6e1b38da5ef,63d181019036d598f33bfe33,AWAITING REVIEW,Not Applicable,2024-03-05T17:19:03.585000Z,2024-03-05T17:23:12.325000Z,,2024-03-05T17:23:13.032713Z,249.0,C232A6J3,2857,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7528c3d589b814861e0e7,63d698af12a4d488c5fdf05a,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:52.600000Z,2024-03-05T17:19:53.362000Z,,2024-03-05T17:19:54.023128Z,421.0,C232A6J3,2984,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65e7528d7ea5660e485e052a,641357b26802e397b5627d5e,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:05.822000Z,2024-03-05T17:16:09.242000Z,,2024-03-05T17:16:09.906324Z,184.0,C232A6J3,2242,36,Male,White,United States,United States,United States,English,No,Full-Time
65e7528dd700f820c3e8823a,628f9cfbee6de7cc7322fecf,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:45.975000Z,2024-03-05T17:29:58.227000Z,,2024-03-05T17:29:58.701619Z,1033.0,C232A6J3,3823,29,Male,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
65e7528eddf0c608690794c5,5b97f70161c19e00018db4a8,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:50.016000Z,2024-03-05T17:16:10.591000Z,,2024-03-05T17:16:11.161265Z,201.0,C232A6J3,7425,39,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65e7528ecc5e519174980096,62699ca4c48ff1d410fcd8f7,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:53.181000Z,2024-03-05T17:31:05.044000Z,,2024-03-05T17:31:05.607807Z,1092.0,C232A6J3,2265,27,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
65e7528f3333fd0f5d00e683,5c475608cae0ab000188cb6e,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:43.577000Z,2024-03-05T17:26:48.238000Z,,2024-03-05T17:26:48.973837Z,785.0,C232A6J3,1561,33,Male,Other,United States,United States,United States,English,No,Part-Time
65e7528f38e7e1a1e8b6a75e,641081a1261eb10752b72497,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58.181000Z,,2024-03-05T17:16:58.710383Z,248.0,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time
65e7528fbf2cb6e1b38da5f9,58935d5d4d77be0001689f14,AWAITING REVIEW,Not Applicable,2024-03-05T17:16:29.348000Z,2024-03-05T17:25:46.115000Z,,2024-03-05T17:25:46.806927Z,557.0,C232A6J3,3793,33,Male,White,United States,United States,United States,English,No,Full-Time
65e75290c9d0e47aba2d150b,65d8b162351afaea32668bc4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:54.055000Z,2024-03-05T17:18:23.732000Z,,2024-03-05T17:18:24.344471Z,330.0,C232A6J3,80,45,Male,White,United States,United States,United States,English,No,Full-Time
65e7529116b8d2b9cf4ee884,659eb3a84181a4fa1a2a0597,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:12.872000Z,2024-03-05T17:20:45.541000Z,,2024-03-05T17:20:46.069901Z,453.0,C232A6J3,425,23,Male,Black,United States,United States,United States,English,Yes,Full-Time
65e75291a643fa8788019488,5f16f559325a640008bb9a07,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:53.142000Z,2024-03-05T17:17:50.319000Z,,2024-03-05T17:17:50.819141Z,298.0,C232A6J3,7507,36,Male,White,United States,United States,United States,English,No,Full-Time
65e75292fa2763e85116ee70,62dc2f6e1e5f78dd81cb4920,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:54.667000Z,2024-03-05T17:21:20.940000Z,,2024-03-05T17:21:21.389410Z,507.0,C232A6J3,918,46,Male,Other,United States,United States,United States,English,No,Full-Time
65e752924aed39154adbc860,5a9ac3061eda410001366658,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:53.467000Z,2024-03-05T17:15:46.539000Z,,2024-03-05T17:15:47.059448Z,174.0,C232A6J3,2124,32,Male,White,United States,United States,United States,English,No,Full-Time
65e7529362f175b8022477b5,601e13b872774f263d64acac,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:58.324000Z,2024-03-05T17:16:20.512000Z,,2024-03-05T17:16:21.673941Z,203.0,C232A6J3,4061,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e75293f62887510d205514,5ba288c63fd80800016308c4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:57.298000Z,2024-03-05T17:19:19.668000Z,,2024-03-05T17:19:20.308071Z,383.0,C232A6J3,5544,30,Male,White,United States,United States,United States,English,No,Full-Time
65e75293176af4d90b20fa5a,5e3adfc595ff562fbdd130fa,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:59.732000Z,2024-03-05T17:17:38.762000Z,,2024-03-05T17:17:39.656586Z,280.0,C232A6J3,6484,37,Male,White,United States,United States,United States,English,No,Part-Time
65e7529403c9c72fb34c3184,63e537a4b33c1c72be91da82,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:04.941000Z,2024-03-05T17:20:24.149000Z,,2024-03-05T17:20:24.715585Z,440.0,C232A6J3,2969,25,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
65e752943333fd0f5d00e688,60ca4cfb5c287146cad0695a,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:59.142000Z,2024-03-05T17:19:48.398000Z,,2024-03-05T17:19:48.925199Z,410.0,C232A6J3,5886,39,Male,White,United States,United States,United States,English,No,Full-Time
65e752946942132c9d6dc01a,6234a71d1b478a615e51ab69,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:59.138000Z,2024-03-05T17:17:00.602000Z,,2024-03-05T17:17:01.079928Z,242.0,C232A6J3,829,44,Male,White,United States,United States,United States,English,No,Full-Time
65e7529594d479c4b64ce798,62959d1553cc14e98f4b8d78,AWAITING REVIEW,Not Applicable,2024-03-05T17:14:20.445000Z,2024-03-05T17:18:54.977000Z,,2024-03-05T17:18:55.707065Z,275.0,C232A6J3,4008,27,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7529560162fe9d3285e14,656e0dab178ffccdaa47202e,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:05.565000Z,2024-03-05T17:19:49.262000Z,,2024-03-05T17:19:49.841861Z,404.0,C232A6J3,353,43,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65e75296893185cbe85e04ad,63f0fb9941434d10e8e4909b,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:57.940000Z,2024-03-05T17:17:33.890000Z,,2024-03-05T17:17:34.396801Z,276.0,C232A6J3,2557,45,Male,Mixed,United States,United States,United States,English,No,Full-Time
65e75296c70a65340e2a863e,60c4e1091b936c7b812e5af4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:57.868000Z,2024-03-05T17:16:10.251000Z,,2024-03-05T17:16:10.845583Z,193.0,C232A6J3,5361,47,Male,White,United States,United States,United States,English,No,Full-Time
65e75296441b268541bea276,632dd45fb49858b31338c11c,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:57.679000Z,2024-03-05T17:16:11.057000Z,,2024-03-05T17:16:11.570371Z,194.0,C232A6J3,4033,42,Male,White,United States,United States,United States,English,No,Full-Time
65e75296c55e7c26e7ea068b,62e0532289a4e5d9fedadde1,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:08.217000Z,2024-03-05T17:21:00.761000Z,,2024-03-05T17:21:01.466848Z,473.0,C232A6J3,4620,41,Male,White,United States,United States,United States,English,No,Full-Time
65e752973912bac791cf7375,6352c60b4a9850783773f265,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:02.370000Z,2024-03-05T17:19:25.838000Z,,2024-03-05T17:19:26.406999Z,384.0,C232A6J3,4001,48,Male,Black,United States,United States,United States,English,No,Full-Time
65e752985aa7a0805d118827,65958ae0e675d0fc37233c78,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:01.339000Z,2024-03-05T17:21:04.439000Z,,2024-03-05T17:21:04.965687Z,484.0,C232A6J3,573,42,Male,White,United States,United States,United States,English,No,Full-Time
65e7529994af2a2c3b37def5,609a5974625e18ab158c9a3e,AWAITING REVIEW,Not Applicable,2024-03-05T17:15:44.805000Z,2024-03-05T17:20:04.722000Z,,2024-03-05T17:20:05.368225Z,260.0,C232A6J3,6845,62,Male,White,United States,United States,United States,English,No,Full-Time
65e75299a9c35877458cc365,614e2446523bb49af662fb62,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:00.690000Z,2024-03-05T17:16:07.313000Z,,2024-03-05T17:16:07.872524Z,187.0,C232A6J3,3530,31,Male,White,United States,United States,United States,English,No,Full-Time
65e7529a36f3a1b9d1ba27e8,613929236e3092c6bad219ab,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:03.645000Z,2024-03-05T17:22:21.234000Z,,2024-03-05T17:22:21.802376Z,558.0,C232A6J3,1962,35,Male,White,United States,United States,United States,English,No,Full-Time
65e7529a99dd9a0327ed61f7,5f435065ffd8ca5acb7068f1,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:03.811000Z,2024-03-05T17:15:45.278000Z,,2024-03-05T17:15:45.824058Z,162.0,C232A6J3,592,22,Male,Mixed,United States,United States,United States,English,No,Part-Time
65e7529b5aa7a0805d11882f,6413665e5dec6a98797ef5ab,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:02.071000Z,2024-03-05T17:16:00.275000Z,,2024-03-05T17:16:00.808031Z,179.0,C232A6J3,737,19,Male,White,United States,United States,United States,English,No,Part-Time
65e7529bbf2cb6e1b38da603,62b473736986d2b27c1427d2,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:05.685000Z,2024-03-05T17:20:47.506000Z,,2024-03-05T17:20:48.034803Z,462.0,C232A6J3,4195,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7529bd9fc4dd68a3ad0ac,5ab3fc4b5f01000001cb07e2,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:08.898000Z,2024-03-05T17:19:27.238000Z,,2024-03-05T17:19:28.019651Z,379.0,C232A6J3,7277,43,Male,White,United States,United States,United States,English,No,Full-Time
65e7529c893185cbe85e04b2,6228f5506248f4f80a39008a,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:04.189000Z,2024-03-05T17:16:29.717000Z,,2024-03-05T17:16:30.291909Z,206.0,C232A6J3,3004,64,Male,White,United States,United States,United States,English,No,Part-Time
65e7529c76ef06e369b3ef7f,5ca6bbf13b5fcf00100996e9,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32.256000Z,2024-03-05T17:16:59.049000Z,,2024-03-05T17:16:59.678229Z,207.0,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time
65e7529d5fc293aeffbea212,638a3fd5992f01b81d0e1e93,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:06.591000Z,2024-03-05T17:21:05.272000Z,,2024-03-05T17:21:05.812637Z,479.0,C232A6J3,3486,55,Male,White,United States,United States,United States,English,No,Part-Time
65e7529d1685521fd01bc282,5d42486206811e001ada5b4b,AWAITING REVIEW,Not Applicable,2024-03-05T17:16:45.559000Z,2024-03-05T17:22:20.386000Z,,2024-03-05T17:22:20.934862Z,335.0,C232A6J3,8614,48,Male,White,United States,United States,United States,English,No,Full-Time
65e7529efa2763e85116ee7b,5b86dea0600e3a000194c372,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:10.357000Z,2024-03-05T17:16:31.095000Z,,2024-03-05T17:16:31.680332Z,201.0,C232A6J3,2083,26,Male,White,United States,United States,United States,English,No,Full-Time
65e7529e8c7ea195b98ffad9,65845dda978052080941c93a,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:02.819000Z,2024-03-05T17:17:22.175000Z,,2024-03-05T17:17:22.862088Z,260.0,C232A6J3,405,34,Male,White,Peru,United States,United States,Spanish,No,Full-Time
65e7529f4d1bb0a2152055f9,62b07fada18474adc21fa4b1,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:10.421000Z,2024-03-05T17:21:27.069000Z,,2024-03-05T17:21:27.639403Z,497.0,C232A6J3,4111,32,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
65e7529f1f5672397dd3a5bb,65a5afee21ddeb8aafa892fd,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:13.225000Z,2024-03-05T17:19:53.441000Z,,2024-03-05T17:19:53.939720Z,401.0,C232A6J3,28,51,Male,Black,United States,United States,United States,English,Yes,Full-Time
65e7529f03c9c72fb34c318f,6526ba5706ea8e4e5cafde48,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:11.092000Z,2024-03-05T17:19:26.677000Z,,2024-03-05T17:19:27.122290Z,376.0,C232A6J3,1175,39,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
65e752a08c7ea195b98ffade,63ff478aec95d54674669329,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:10.577000Z,2024-03-05T17:18:27.646000Z,,2024-03-05T17:18:28.133185Z,318.0,C232A6J3,2642,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
